fwhm	896.7896389624932-20°C	896.7896389624932-30°C	896.7896389624932-40°C	896.7896389624932-50°C	896.7896389624932-60°C	896.7896389624932-70°C
1.300847064999999930e+04	5.261821999916740575e-05	6.248871437120372748e-05	8.458776593340591439e-05	9.778780678083890353e-05	2.187307969093627328e-04	6.142743755445853864e-04
1.300421538999999939e+04	5.152340505395896239e-05	6.121407403016631556e-05	8.292327410083423923e-05	9.589731963235777917e-05	2.149216494332676318e-04	6.050915649075087758e-04
1.299996305000000029e+04	5.045082511359777380e-05	5.996479931794888326e-05	8.129070628274671342e-05	9.404243797029553369e-05	2.111769328946431937e-04	5.960414198958488390e-04
1.299571362000000045e+04	4.940004033515870346e-05	5.874039886566625459e-05	7.968946713142136950e-05	9.222251012113694048e-05	2.074955920396166363e-04	5.871220961794353273e-04
1.299146711999999934e+04	4.837062651590356857e-05	5.754039892520362918e-05	7.811898303442571154e-05	9.043690844325532620e-05	2.038766135952849038e-04	5.783318355201238613e-04
1.298722351999999955e+04	4.736215540553262470e-05	5.636432043744518482e-05	7.657867214248789179e-05	8.868499526939350455e-05	2.003189574375564038e-04	5.696687990316621868e-04
1.298298284000000058e+04	4.637421880411214442e-05	5.521170713791467469e-05	7.506798118263870937e-05	8.696616477734672246e-05	1.968216415916679415e-04	5.611312739216937906e-04
1.297874507000000085e+04	4.540640916814014385e-05	5.408210295978381417e-05	7.358635590660534461e-05	8.527980940105312011e-05	1.933836742444603547e-04	5.527175084819423026e-04
1.297451019000000088e+04	4.445832459041338563e-05	5.297505784656534721e-05	7.213324871279736851e-05	8.362532850323347211e-05	1.900040713667409324e-04	5.444257548835359627e-04
1.297027822000000015e+04	4.352957973678746209e-05	5.189014053952719963e-05	7.070813546736509647e-05	8.200214754594016553e-05	1.866818960516629464e-04	5.362543661047481942e-04
1.296604915000000074e+04	4.261978992728355717e-05	5.082692000604814819e-05	6.931049116196347573e-05	8.040969039263273375e-05	1.834162021080563314e-04	5.282016579347137159e-04
1.296182296999999926e+04	4.172857791472044375e-05	4.978497336333351356e-05	6.793980033148569637e-05	7.884739117761429335e-05	1.802060583685827016e-04	5.202659686669284687e-04
1.295759968999999910e+04	4.085557783923343336e-05	4.876389051830364995e-05	6.659556319344624707e-05	7.731470132172890686e-05	1.770505632830441712e-04	5.124456955938606591e-04
1.295337930000000051e+04	4.000042666310731375e-05	4.776326416666580642e-05	6.527728251893815379e-05	7.581107458162989008e-05	1.739488143259308468e-04	5.047392196451312187e-04
1.294916179000000011e+04	3.916276838238404173e-05	4.678269472658397999e-05	6.398447014291875278e-05	7.433597447980441167e-05	1.708999233465527726e-04	4.971449434603375604e-04
1.294494715999999971e+04	3.834225582268564660e-05	4.582179245513359154e-05	6.271664978510883089e-05	7.288887753863146628e-05	1.679030234029083902e-04	4.896613087484831192e-04
1.294073542000000089e+04	3.753855031899158804e-05	4.488017709049441979e-05	6.147335661534466178e-05	7.146927280351042966e-05	1.649572679683568408e-04	4.822867947918440569e-04
1.293652655000000050e+04	3.675131400174099823e-05	4.395746882545244476e-05	6.025412535835784553e-05	7.007664827226800443e-05	1.620618028779822974e-04	4.750198484214533451e-04
1.293232056000000011e+04	3.598022112762542450e-05	4.305330159427912150e-05	5.905850786259551368e-05	6.871051096794102500e-05	1.592158080992974248e-04	4.678589888366189564e-04
1.292811743999999999e+04	3.522494851430992181e-05	4.216731187545743703e-05	5.788605833489506171e-05	6.737037008902542522e-05	1.564184628518563351e-04	4.608027204237505055e-04
1.292391718000000037e+04	3.448517927450215053e-05	4.129914307712998330e-05	5.673633915341638371e-05	6.605574365790781307e-05	1.536689595072260393e-04	4.538495677616471427e-04
1.291971980000000076e+04	3.376060782429180917e-05	4.044845143008664058e-05	5.560892870524981532e-05	6.476616749985466724e-05	1.509665225430433042e-04	4.469981239911398840e-04
1.291552527000000009e+04	3.305092585700285100e-05	3.961488953390258222e-05	5.450339961002937582e-05	6.350117034948320454e-05	1.483103565278291183e-04	4.402469193076913724e-04
1.291133360999999968e+04	3.235583949836797504e-05	3.879812650891842303e-05	5.341934544996055940e-05	6.226030443706812847e-05	1.456997103271561193e-04	4.335945839746871118e-04
1.290714480000000003e+04	3.167505388314643662e-05	3.799782989353589968e-05	5.235635678875446349e-05	6.104311806259896805e-05	1.431338196591781093e-04	4.270397026584599426e-04
1.290295885000000089e+04	3.100828474317024377e-05	3.721367926907614493e-05	5.131403927257410162e-05	5.984917632350392289e-05	1.406119507788138739e-04	4.205809258681396314e-04
1.289877575000000070e+04	3.035525009356404924e-05	3.644535649893809113e-05	5.029200069218480666e-05	5.867804631376548168e-05	1.381333694145181815e-04	4.142168909320714646e-04
1.289459549999999945e+04	2.971567499047361599e-05	3.569255133199136229e-05	4.928985844803499656e-05	5.752930568318406480e-05	1.356973589216193665e-04	4.079462686165023734e-04
1.289041808999999921e+04	2.908928830620082477e-05	3.495495761844368021e-05	4.830723453805130338e-05	5.640253690482525234e-05	1.333032082547202255e-04	4.017677324709687295e-04
1.288624352999999974e+04	2.847582714453166772e-05	3.423227851848147834e-05	4.734376251669339278e-05	5.529733526497179324e-05	1.309502290410769962e-04	3.956800030914359948e-04
1.288207179999999971e+04	2.787502932041105195e-05	3.352421765462393111e-05	4.639907572448010651e-05	5.421329537402554247e-05	1.286377269921898858e-04	3.896817744703368861e-04
1.287790291000000070e+04	2.728664208245512918e-05	3.283048939655775958e-05	4.547282101983345960e-05	5.315002692847678684e-05	1.263650355596385947e-04	3.837718012869299105e-04
1.287373686000000089e+04	2.671041611347160126e-05	3.215081180340280935e-05	4.456464939104363352e-05	5.210714395265029066e-05	1.241314931376740144e-04	3.779488401705322878e-04
1.286957363000000078e+04	2.614610424068434543e-05	3.148490510685719181e-05	4.367421393814565044e-05	5.108426248507715197e-05	1.219364381331967891e-04	3.722116368212245556e-04
1.286541323999999986e+04	2.559346950506433349e-05	3.083250124161848201e-05	4.280118263457419745e-05	5.008101524723321480e-05	1.197792405293449287e-04	3.665590086827841178e-04
1.286125567000000046e+04	2.505227422772637273e-05	3.019333095221689875e-05	4.194522110574363746e-05	4.909703187014173315e-05	1.176592595468826767e-04	3.609897344906034655e-04
1.285710092000000077e+04	2.452228802763789682e-05	2.956713326347180779e-05	4.110600531287132730e-05	4.813195347504880352e-05	1.155758750359895260e-04	3.555026365587030460e-04
1.285294899000000078e+04	2.400328499890453908e-05	2.895365215860812790e-05	4.028321713056693109e-05	4.718542760313281648e-05	1.135284766950111433e-04	3.500965528324487003e-04
1.284879988000000048e+04	2.349504362793906171e-05	2.835263648965739237e-05	3.947654424456847232e-05	4.625710810687739405e-05	1.115164639244653255e-04	3.447703367000973219e-04
1.284465358000000015e+04	2.299734552386207889e-05	2.776383848337428013e-05	3.868567816189235801e-05	4.534665286785092940e-05	1.095392409542325553e-04	3.395228442402113017e-04
1.284051008999999976e+04	2.250997778656339056e-05	2.718701654963697186e-05	3.791031799765232058e-05	4.445372816337682707e-05	1.075962263950154508e-04	3.343529597016876398e-04
1.283636940999999933e+04	2.203273166545939167e-05	2.662193370412218904e-05	3.715016837708117332e-05	4.357800626190992422e-05	1.056868481257196019e-04	3.292595822080546480e-04
1.283223154000000068e+04	2.156540248235200627e-05	2.606835748470449560e-05	3.640493933979555523e-05	4.271916532118256093e-05	1.038105431553136646e-04	3.242416255769303875e-04
1.282809646000000066e+04	2.110778736473197290e-05	2.552605727237787609e-05	3.567434274570466566e-05	4.187688525230881883e-05	1.019667486434828649e-04	3.192979944006805754e-04
1.282396419000000060e+04	2.065969183225434004e-05	2.499481210359581179e-05	3.495810281495662818e-05	4.105085987845905353e-05	1.001549285903468450e-04	3.144276557639369570e-04
1.281983472000000074e+04	2.022092192000465838e-05	2.447440134461793641e-05	3.425594358344984938e-05	4.024078248260069455e-05	9.837454230233318392e-05	3.096295549518045210e-04
1.281570802999999978e+04	1.979128649446039551e-05	2.396460743899791847e-05	3.356759260979885122e-05	3.944635008344172947e-05	9.662505376357959769e-05	3.049026405213684909e-04
1.281158414000000084e+04	1.937060233141003909e-05	2.346522194150524340e-05	3.289278914161495850e-05	3.866727286995728919e-05	9.490595251459580317e-05	3.002459209725929297e-04
1.280746304000000055e+04	1.895868670521965916e-05	2.297603673301006790e-05	3.223127227159064618e-05	3.790326054157712931e-05	9.321672366885783991e-05	2.956583839854331520e-04
1.280334471999999914e+04	1.855536053679841181e-05	2.249684776029774218e-05	3.158278599655961672e-05	3.715402815138199968e-05	9.155686081943427749e-05	2.911390313371484172e-04
1.279922919000000002e+04	1.816045022236073786e-05	2.202745721716143065e-05	3.094708218766472816e-05	3.641929954724351410e-05	8.992587376360574344e-05	2.866869001964477922e-04
1.279511643000000004e+04	1.777378271891236309e-05	2.156766771091572833e-05	3.032391270744251620e-05	3.569879826996451034e-05	8.832326839295144658e-05	2.823010084718975471e-04
1.279100645000000077e+04	1.739519123661134676e-05	2.111728903479854799e-05	2.971303859587825827e-05	3.499225817739484755e-05	8.674857034974070634e-05	2.779804195542730965e-04
1.278689925000000039e+04	1.702451131792067027e-05	2.067613351440896735e-05	2.911422378283403262e-05	3.429941618500328770e-05	8.520130899043015218e-05	2.737241987316708599e-04
1.278279480999999942e+04	1.666157999438640279e-05	2.024401500734075921e-05	2.852723373646502426e-05	3.362001070491138358e-05	8.368101391991913235e-05	2.695314036423946736e-04
1.277869314999999915e+04	1.630624104785870863e-05	1.982075517311081896e-05	2.795184399273351370e-05	3.295379152455115129e-05	8.218723715966555401e-05	2.654011455494449082e-04
1.277459425000000010e+04	1.595833787498368320e-05	1.940617498344163303e-05	2.738782863623390971e-05	3.230050648065134288e-05	8.071952339736364172e-05	2.613325074543767753e-04
1.277049811000000045e+04	1.561771871450057223e-05	1.900010095241491957e-05	2.683496877722973002e-05	3.165991127805532432e-05	7.927743203316459434e-05	2.573246050824515557e-04
1.276640473999999995e+04	1.528423560924780798e-05	1.860236390861148910e-05	2.629305090173870291e-05	3.103176758945846758e-05	7.786053303090288030e-05	2.533765757298836159e-04
1.276231411999999909e+04	1.495774110762221356e-05	1.821279506628591769e-05	2.576186152993451990e-05	3.041583686965525202e-05	7.646839302305983037e-05	2.494875396746085009e-04
1.275822624999999971e+04	1.463809232157902587e-05	1.783123086983791179e-05	2.524119382661812070e-05	2.981188802272018376e-05	7.510059265324880583e-05	2.456566485910710086e-04
1.275414113999999972e+04	1.432514994999672241e-05	1.745751183707579059e-05	2.473084604341514766e-05	2.921969560592106531e-05	7.375672263159220924e-05	2.418830748651348177e-04
1.275005877999999939e+04	1.401877591953309621e-05	1.709147974745732588e-05	2.423061769129040996e-05	2.863903539465680799e-05	7.243637373540732290e-05	2.381659836742104532e-04
1.274597916000000077e+04	1.371883494148081175e-05	1.673297950466272441e-05	2.374031209104572143e-05	2.806968734531558424e-05	7.113914356182297677e-05	2.345045519773637625e-04
1.274190228999999999e+04	1.342519588270225628e-05	1.638186078163328646e-05	2.325973863760093824e-05	2.751143823206182951e-05	6.986464261706636515e-05	2.308979859214356739e-04
1.273782814999999937e+04	1.313772807490452065e-05	1.603797361349442447e-05	2.278870678169967712e-05	2.696407466285248073e-05	6.861247844833176133e-05	2.273454761406881015e-04
1.273375676000000021e+04	1.285630626999719561e-05	1.570117432880312674e-05	2.232703416110293017e-05	2.642739253168121071e-05	6.738227729730611557e-05	2.238462592272992514e-04
1.272968809999999939e+04	1.258080494505093669e-05	1.537131874173658982e-05	2.187453728667381841e-05	2.590118620090104675e-05	6.617365941188195521e-05	2.203995478295633177e-04
1.272562217000000055e+04	1.231110247227335895e-05	1.504826714566837350e-05	2.143103839374000877e-05	2.538525646878452184e-05	6.498625733623176863e-05	2.170045827030347746e-04
1.272155897000000004e+04	1.204707964610701954e-05	1.473188255621644929e-05	2.099636304671779037e-05	2.487940779171317142e-05	6.381970961758743548e-05	2.136606150118206698e-04
1.271749849999999969e+04	1.178861963692828433e-05	1.442203066040874336e-05	2.057034007954092501e-05	2.438344822009041757e-05	6.267366071367864815e-05	2.103669061968325505e-04
1.271344074999999975e+04	1.153560732846684013e-05	1.411857902644203236e-05	2.015280051807154883e-05	2.389718814835538397e-05	6.154775815039933843e-05	2.071227199082221061e-04
1.270938572999999997e+04	1.128793114973344178e-05	1.382139930515769366e-05	1.974358061883884971e-05	2.342044385872393101e-05	6.044166077825207446e-05	2.039273459167264570e-04
1.270533342000000084e+04	1.104547994435272024e-05	1.353036347890043663e-05	1.934251671549400619e-05	2.295303152340067918e-05	5.935502492444977562e-05	2.007800602920151536e-04
1.270128383000000031e+04	1.080814659192437895e-05	1.324534821100253234e-05	1.894945121766326404e-05	2.249477419817670290e-05	5.828752067078570134e-05	1.976801725547592094e-04
1.269723695000000043e+04	1.057582494206459948e-05	1.296623117049789088e-05	1.856422755758305426e-05	2.204549593899526411e-05	5.723881824135180699e-05	1.946269864290927493e-04
1.269319278999999915e+04	1.034841211782910349e-05	1.269289380242869123e-05	1.818669401975636939e-05	2.160502627143637860e-05	5.620859846382340077e-05	1.916198303426198805e-04
1.268915133000000060e+04	1.012580563306808546e-05	1.242521786794697243e-05	1.781669897314013017e-05	2.117319463380713378e-05	5.519653983585322960e-05	1.886580198477795023e-04
1.268511256999999932e+04	9.907906192164721705e-06	1.216308881275363669e-05	1.745409553084899466e-05	2.074983581724808553e-05	5.420233128558382522e-05	1.857408949438882774e-04
1.268107652000000053e+04	9.694617013856439343e-06	1.190639496011285229e-05	1.709874044871009869e-05	2.033478868762623670e-05	5.322566926259870220e-05	1.828678118267620066e-04
1.267704317000000083e+04	9.485842202356987407e-06	1.165502555447258801e-05	1.675049142582414410e-05	1.992789303721130960e-05	5.226625037900347725e-05	1.800381213667112906e-04
1.267301251000000047e+04	9.281487820467326140e-06	1.140887205539342574e-05	1.640920890097204659e-05	1.952899168532479387e-05	5.132377637515199599e-05	1.772511837420071381e-04
1.266898454999999922e+04	9.081462833323226461e-06	1.116782927893033583e-05	1.607475764552987693e-05	1.913793234563160376e-05	5.039795859295731646e-05	1.745063818398850139e-04
1.266495927999999913e+04	8.885677043588140030e-06	1.093179291414096959e-05	1.574700332836365704e-05	1.875456361527219046e-05	4.948850854490723946e-05	1.718030934828281085e-04
1.266093670000000020e+04	8.694042571190796346e-06	1.070066130918727394e-05	1.542581500047546835e-05	1.837873788325940997e-05	4.859514483237600975e-05	1.691407120070840392e-04
1.265691681000000062e+04	8.506473306080327673e-06	1.047433481574972200e-05	1.511106419411781505e-05	1.801031028165064548e-05	4.771759071311141193e-05	1.665186391874727198e-04
1.265289960000000065e+04	8.322884421627931459e-06	1.025271520497939010e-05	1.480262411741172798e-05	1.764913774629145774e-05	4.685557190075988773e-05	1.639362787468376208e-04
1.264888507000000027e+04	8.143193273401755215e-06	1.003570675539213512e-05	1.450037117490557981e-05	1.729508080060935681e-05	4.600882085656595789e-05	1.613930492886105647e-04
1.264487321999999949e+04	7.967318884772432464e-06	9.823215635849209286e-06	1.420418411777701231e-05	1.694800256519498198e-05	4.517707447851277829e-05	1.588883775234052381e-04
1.264086404000000039e+04	7.795181489584609018e-06	9.615149355940291333e-06	1.391394328422349958e-05	1.660776787097164353e-05	4.436007201117062894e-05	1.564216920560786888e-04
1.263685754000000088e+04	7.626703792558776159e-06	9.411418292562896674e-06	1.362953273589897509e-05	1.627424576718958257e-05	4.355756110690248785e-05	1.539924417822643478e-04
1.263285370999999941e+04	7.461809220218420423e-06	9.211933578924418186e-06	1.335083732025633250e-05	1.594730608139476914e-05	4.276928960542947120e-05	1.516000711723465794e-04
1.262885253999999986e+04	7.300422774392935452e-06	9.016608138633546630e-06	1.307774411840840150e-05	1.562682111937167731e-05	4.199500964352158403e-05	1.492440327352231790e-04
