peakcenter	17269.041071847205-20°C	17254.243167289234-30°C	17248.118550349533-40°C	17233.344376234996-50°C	17222.547452456358-60°C	17199.639830854983-70°C
1.432199741999999969e+04	1.037066397268380027e-02	1.033627122953935731e-02	1.032232446907226098e-02	1.028848309791286636e-02	1.026412341355074226e-02	1.021364583928796414e-02
1.431679239000000052e+04	1.020411912329840382e-02	1.017027870102940254e-02	1.015655591475683218e-02	1.012325800986381419e-02	1.009928952320537747e-02	1.004962257976942802e-02
1.431159132999999929e+04	1.003999398494773675e-02	1.000669785894767530e-02	9.993195792774333883e-03	9.960433458188894251e-03	9.936850485567827809e-03	9.887982395397168153e-03
1.430639420000000064e+04	9.878257521142101358e-03	9.845497769732295193e-03	9.832213211301609260e-03	9.799978652342651239e-03	9.776775582994308780e-03	9.728694719592532666e-03
1.430120102000000043e+04	9.718880849705856945e-03	9.686649646990978454e-03	9.673579422787927790e-03	9.641864939022141284e-03	9.619036230023277415e-03	9.571731107473332306e-03
1.429601178000000073e+04	9.561834409155171507e-03	9.530124027276072954e-03	9.517265003540746268e-03	9.486062990999308622e-03	9.463603168863712195e-03	9.417062445134334256e-03
1.429082646999999997e+04	9.407088911496309935e-03	9.375891719723044096e-03	9.363240802082832548e-03	9.332543752368971379e-03	9.310447412405062698e-03	9.264659888019617651e-03
1.428564508999999998e+04	9.254615633912737296e-03	9.223924096770225178e-03	9.211478229479767160e-03	9.181278727924485628e-03	9.159540532907770732e-03	9.114495148193348453e-03
1.428046764000000076e+04	9.104386109641459876e-03	9.074192786060336635e-03	9.061948951657164755e-03	9.032239676483687710e-03	9.010854356055329750e-03	8.966540189896442595e-03
1.427529409999999916e+04	8.956371559666666607e-03	8.926669104018822992e-03	8.914624323743288586e-03	8.885398047086013121e-03	8.864360398486263032e-03	8.820766669844704727e-03
1.427012448000000040e+04	8.810544332897858599e-03	8.781325491255841109e-03	8.769476823534261625e-03	8.740726407758119682e-03	8.720031293176951082e-03	8.677147355601795911e-03
1.426495876999999928e+04	8.666876465078111880e-03	8.638134076253698238e-03	8.626478617119499523e-03	8.598197015841892166e-03	8.577839363154591765e-03	8.535654706306485678e-03
1.425979696999999942e+04	8.525340534686624144e-03	8.497067528430922792e-03	8.485602410794755926e-03	8.457782667114497818e-03	8.437757468606831013e-03	8.396261715616320023e-03
1.425463906999999926e+04	8.385909106069068877e-03	8.358098503119384265e-03	8.346820896788139862e-03	8.319456143331589032e-03	8.299758455733000778e-03	8.258941363269321420e-03
1.424948507000000063e+04	8.248555277265416652e-03	8.221200187575343835e-03	8.210107298534417147e-03	8.183190755713925374e-03	8.163815698943949206e-03	8.123667154617361663e-03
1.424433496000000014e+04	8.113252138635415264e-03	8.086345761400303908e-03	8.075434831823928572e-03	8.048959807862913346e-03	8.029902565049203828e-03	7.990412587448376958e-03
1.423918873999999960e+04	7.979973305198798106e-03	7.953508927115802291e-03	7.942777234661472369e-03	7.916737123882348903e-03	7.897992940128318456e-03	7.859151676266632955e-03
1.423404639999999927e+04	7.848692390390023255e-03	7.822663385663354216e-03	7.812108243473952704e-03	7.786496526303312085e-03	7.768060708691847636e-03	7.729858434015113820e-03
1.422890795000000071e+04	7.719383773124081048e-03	7.693783600926405904e-03	7.683402356600774717e-03	7.658212597071483579e-03	7.640080512866907411e-03	7.602507627527509658e-03
1.422377337000000080e+04	7.592021329640162401e-03	7.566843535779662136e-03	7.556633572048604766e-03	7.531859419440123382e-03	7.514026497268936136e-03	7.477073528572535446e-03
1.421864265999999952e+04	7.466579699946245159e-03	7.441817914333684163e-03	7.431776648032830702e-03	7.407411834378902805e-03	7.389873562435760219e-03	7.353531161123768797e-03
1.421351582000000053e+04	7.343033772864599254e-03	7.318681708688171139e-03	7.308806590423370074e-03	7.284844929700093341e-03	7.267596855163367502e-03	7.231855794201885387e-03
1.420839284000000043e+04	7.221358449511092181e-03	7.197409903195652915e-03	7.187698417326436606e-03	7.164133805412145443e-03	7.147171534415052915e-03	7.112022708935030434e-03
1.420327371999999923e+04	7.101529124317077120e-03	7.077977973888135120e-03	7.068427637864292158e-03	7.045254050929784621e-03	7.028573247401629330e-03	6.994007672297740050e-03
1.419815846000000056e+04	6.983521437960816397e-03	6.960361642227894975e-03	6.950970006258315806e-03	6.928181499963302799e-03	6.911777885051070651e-03	6.877786693783138894e-03
1.419304703999999947e+04	6.867310825129489642e-03	6.844536424369267180e-03	6.835301071698961228e-03	6.812891781864252767e-03	6.796761134416465060e-03	6.763335580012096171e-03
1.418793946999999935e+04	6.752873658527574000e-03	6.730478771373086741e-03	6.721397317021717520e-03	6.699361456568299691e-03	6.683499610931702660e-03	6.650631061420634801e-03
1.418283574000000044e+04	6.640186102664306922e-03	6.618164926795400138e-03	6.609235017837265282e-03	6.587566877465684742e-03	6.571969723974277651e-03	6.539649663401740469e-03
1.417773584999999912e+04	6.529224793243150991e-03	6.507571603823835739e-03	6.498790918754194200e-03	6.477484865406963471e-03	6.462148349275209473e-03	6.430368375408459201e-03
1.417263978999999927e+04	6.419966394347722052e-03	6.398675543932052547e-03	6.390041792628962415e-03	6.369092269397947335e-03	6.354012390654114120e-03	6.322764214844299284e-03
1.416754756000000089e+04	6.312388032434242298e-03	6.291453949432932249e-03	6.282964872535431317e-03	6.262366397153048408e-03	6.247539209553141203e-03	6.216814654484776465e-03
1.416245915000000059e+04	6.206466866256382491e-03	6.185884054829692003e-03	6.177537423694370693e-03	6.157284588428195773e-03	6.142706199380085740e-03	6.112497198913852993e-03
1.415737456000000020e+04	6.102180508171751658e-03	6.081943546725180130e-03	6.073737162816157317e-03	6.053824632988730192e-03	6.039491202486692474e-03	6.009789799451591488e-03
1.415229378999999972e+04	5.999506807074202544e-03	5.979610347474051922e-03	5.971542042044876951e-03	5.951964555261840539e-03	5.937872295330950088e-03	5.908670640372999834e-03
1.414721681999999964e+04	5.898423452030683578e-03	5.878862220134097039e-03	5.870929854442689770e-03	5.851682221114337321e-03	5.837827396185885608e-03	5.809117748546054061e-03
1.414214366999999947e+04	5.798909168576603726e-03	5.779677960794280499e-03	5.771879424709055843e-03	5.752956524668145777e-03	5.739335449145076956e-03	5.711110171614434614e-03
1.413707430999999997e+04	5.700941932746170400e-03	5.682035618527967770e-03	5.674368831535791559e-03	5.655765616483302005e-03	5.642374656500719586e-03	5.614626219068524771e-03
1.413200876000000062e+04	5.604500931500987562e-03	5.585914449320065513e-03	5.578377358897761151e-03	5.560088848451417119e-03	5.546924419032236812e-03	5.519645392991926434e-03
1.412694699000000037e+04	5.509564628577752129e-03	5.491292988329041919e-03	5.483883570916004736e-03	5.465904854970292208e-03	5.452963421724019329e-03	5.426146483193402571e-03
1.412188902000000053e+04	5.416112667144834872e-03	5.398150946233626173e-03	5.390867205645691156e-03	5.373193440523154479e-03	5.360471516875520148e-03	5.334109441056078017e-03
1.411683482999999978e+04	5.324124173234082852e-03	5.306467518291035565e-03	5.299307486415933202e-03	5.281933896554691539e-03	5.269428044962353765e-03	5.243513708656315046e-03
1.411178442999999970e+04	5.233579054793796592e-03	5.216222679081826755e-03	5.209184414827649177e-03	5.192106290229850721e-03	5.179813120343748981e-03	5.154339498148241376e-03
1.410673780000000079e+04	5.144456908062032194e-03	5.127396092510057984e-03	5.120477682224445354e-03	5.103690379473444123e-03	5.091606548870974969e-03	5.066566714695225522e-03
1.410169493999999941e+04	5.056737919264002110e-03	5.039968010510335363e-03	5.033167567187051515e-03	5.016666507522166141e-03	5.004788720321362051e-03	4.980175844515023764e-03
1.409665584999999919e+04	4.970402496529277396e-03	4.953918906185712269e-03	4.947234569166218503e-03	4.931015237758620481e-03	4.919340244096919237e-03	4.895147592369988865e-03
1.409162053000000014e+04	4.885431268543907572e-03	4.869229472464283066e-03	4.862659407141127314e-03	4.846717352374124189e-03	4.835241947890299777e-03	4.811462880239593745e-03
1.408658895999999913e+04	4.801804753302071557e-03	4.785880291949358087e-03	4.779422689915036743e-03	4.763753523745280563e-03	4.752474549839450467e-03	4.729102521087383965e-03
1.408156115999999929e+04	4.719504356356387341e-03	4.703852831859236562e-03	4.697505909712584166e-03	4.682105304773803191e-03	4.671019646522641192e-03	4.648048201997166499e-03
1.407653709999999955e+04	4.638510879654355636e-03	4.623127957808864652e-03	4.616889957966793454e-03	4.601753649539470047e-03	4.590858237114011330e-03	4.568281015586585399e-03
1.407151678999999967e+04	4.558805999509755319e-03	4.543687406879764502e-03	4.537556596401396032e-03	4.522680379559548131e-03	4.511972186171391182e-03	4.489782915601124753e-03
1.406650021999999990e+04	4.480371285318135791e-03	4.465512809589802790e-03	4.459487480320255617e-03	4.444867210280329523e-03	4.434343252432775516e-03	4.412535750486844960e-03
1.406148739000000023e+04	4.403188680467150229e-03	4.388586169208667787e-03	4.382664637276097869e-03	4.368296228176564260e-03	4.357953564786146150e-03	4.336521737019445773e-03
1.405647830000000067e+04	4.327240338444748348e-03	4.312889698409573536e-03	4.307070303942626792e-03	4.292949728158385915e-03	4.282785460061365630e-03	4.261723298893876910e-03
1.405147293999999965e+04	4.252508473224420049e-03	4.238405670150683854e-03	4.232686777197157586e-03	4.218810065142164153e-03	4.208821334952452670e-03	4.188122919374839999e-03
1.404647129999999925e+04	4.178975515030656715e-03	4.165116572924001601e-03	4.159496569160020703e-03	4.145859808581615728e-03	4.136043800182823485e-03	4.115703294703868149e-03
1.404147338999999920e+04	4.106624395838021774e-03	4.093005395307622828e-03	4.087482691362870520e-03	4.074082025704479915e-03	4.064435963071356961e-03	4.044447615275765726e-03
1.403647919000000002e+04	4.035437818303395756e-03	4.022054897322457391e-03	4.016627927088572622e-03	4.003459556238012258e-03	3.993980703975088566e-03	3.974338845639664199e-03
1.403148870999999963e+04	3.965399122798273814e-03	3.952248474589145980e-03	3.946915694362102163e-03	3.933975872570600989e-03	3.924661534414259668e-03	3.905360578403922929e-03
1.402650194000000010e+04	3.896491567524009748e-03	3.883569440830695208e-03	3.878329329421309046e-03	3.865614365571642692e-03	3.856461884583128798e-03	3.837496325250868041e-03
1.402151886999999988e+04	3.828698618467125340e-03	3.816001316866186356e-03	3.810852375320679473e-03	3.798358632249129729e-03	3.789365390326482341e-03	3.770729802501996287e-03
1.401653951000000052e+04	3.762004213380948543e-03	3.749528093716966281e-03	3.744468844682522640e-03	3.732192737639416624e-03	3.723356154409337027e-03	3.705045191102778260e-03
1.401156384000000071e+04	3.696392085166673794e-03	3.684133558231611136e-03	3.679162546231864572e-03	3.667100543550044778e-03	3.658418076849071030e-03	3.640426470248137730e-03
1.400659187000000020e+04	3.631846563946616608e-03	3.619802092499221913e-03	3.614917883131099977e-03	3.603066504277082586e-03	3.594535648748776319e-03	3.576858207311827461e-03
1.400162358999999924e+04	3.568351910887529455e-03	3.556518009882017779e-03	3.551719189908472685e-03	3.540075005707462013e-03	3.531693292964379130e-03	3.514324901756067047e-03
1.399665898999999990e+04	3.505892586351023760e-03	3.494265822276477682e-03	3.489550999358604234e-03	3.478110631344483606e-03	3.469875629500283366e-03	3.452811249222004220e-03
1.399169807000000037e+04	3.444453370940463773e-03	3.433030360758799679e-03	3.428398163025165018e-03	3.417158282395489372e-03	3.409067595312719693e-03	3.392302260743885935e-03
1.398674083000000064e+04	3.384019233113348766e-03	3.372796643636326482e-03	3.368245719430339701e-03	3.357203046433333317e-03	3.349254313282176970e-03	3.332783132365868886e-03
1.398178725999999915e+04	3.324575208569520782e-03	3.313549756235746602e-03	3.309078774025226745e-03	3.298230077740358940e-03	3.290420972840690014e-03	3.274239126356362842e-03
1.397683735999999953e+04	3.266106642411448213e-03	3.255275092260284664e-03	3.250882740221369954e-03	3.240224837549718264e-03	3.232553069644344967e-03	3.216655809701859502e-03
1.397189112999999998e+04	3.208599062761466943e-03	3.197958227826076024e-03	3.193643213597093054e-03	3.183172968664115237e-03	3.175636280488882465e-03	3.160018929637687692e-03
1.396694856000000073e+04	3.152038065668761897e-03	3.141584806750838225e-03	3.137345857340950121e-03	3.127060181274827697e-03	3.119656349399064534e-03	3.104314300297571910e-03
1.396200964000000022e+04	3.096409434235872574e-03	3.086140659285305406e-03	3.081976520822960006e-03	3.071872371144207612e-03	3.064599205531358308e-03	3.049527920036489061e-03
1.395707438000000002e+04	3.041699356747173174e-03	3.031612019518324392e-03	3.027521456706352455e-03	3.017595836005637199e-03	3.010451179061525515e-03	2.995646186256552095e-03
1.395214276000000064e+04	2.987893866276854216e-03	2.977984966843289817e-03	2.973966763167636921e-03	2.964216719612254320e-03	2.957198446549660822e-03	2.942655343499668997e-03
1.394721478999999999e+04	2.934979504218539204e-03	2.925246087287262323e-03	2.921299044333386385e-03	2.911721670008525151e-03	2.904827687653190483e-03	2.890542136930913941e-03
1.394229046000000017e+04	2.882942768720481250e-03	2.873381923775351291e-03	2.869504861286379174e-03	2.860097292336236628e-03	2.853325539228442585e-03	2.839293269124752977e-03
1.393736976999999933e+04	2.831770439516924105e-03	2.822379299884817359e-03	2.818571055382861675e-03	2.809330471091777640e-03	2.802678916824929631e-03	2.788895719978260607e-03
1.393245269999999982e+04	2.781449263348699259e-03	2.772225006308927896e-03	2.768484435139456894e-03	2.759408058039576270e-03	2.752874703337700353e-03	2.739336436894639158e-03
1.392753926999999931e+04	2.731966567997436146e-03	2.722906412854813468e-03	2.719232387405251354e-03	2.710317481380483066e-03	2.703900356733417946e-03	2.690602939520577927e-03
1.392262946000000011e+04	2.683309441897359024e-03	2.674410650775959925e-03	2.670802060797566099e-03	2.662045931864617191e-03	2.655743098090218145e-03	2.642682511779228735e-03
1.391772328000000016e+04	2.635465441623970496e-03	2.626725317914609895e-03	2.623181069892911808e-03	2.614581064673656991e-03	2.608390611818176344e-03	2.595562898647076067e-03
1.391282070000000022e+04	2.588421900346345259e-03	2.579837789447472426e-03	2.576356806902707543e-03	2.567910313353205434e-03	2.561830361216054647e-03	2.549231625076686918e-03
1.390792173999999977e+04	2.542166799951087793e-03	2.533736087117413518e-03	2.530317309732116934e-03	2.522021755025724826e-03	2.516050451635697734e-03	2.503676854916181502e-03
1.390302639000000090e+04	2.496687993985029740e-03	2.488408104753144640e-03	2.485050488544742354e-03	2.476903339490913597e-03	2.471038861407645788e-03	2.458886625617048589e-03
1.389813464999999997e+04	2.451973591469702295e-03	2.443841990810833968e-03	2.440544507788074396e-03	2.432543269998697130e-03	2.426783821712579989e-03	2.414849226237436065e-03
1.389324649999999929e+04	2.408011680211025792e-03	2.400025872601397464e-03	2.396787510792881999e-03	2.388929728751510665e-03	2.383273542733524777e-03	2.371552924941096666e-03
1.388836195000000043e+04	2.364790778492046729e-03	2.356948306485263153e-03	2.353768069360530346e-03	2.346051325017659093e-03	2.340496660708224746e-03	2.328986413851225328e-03
1.388348099999999977e+04	2.322299466438006599e-03	2.314597910459967236e-03	2.311474816846322781e-03	2.303896729417583781e-03	2.298441873081299557e-03	2.287138445996884581e-03
1.387860362999999961e+04	2.280526306737334051e-03	2.272963285144055309e-03	2.269896369250023766e-03	2.262454595273085713e-03	2.257097860039687914e-03	2.245997757234326469e-03
1.387372984999999971e+04	2.239460274749000869e-03	2.232033442458059794e-03	2.229021753318412725e-03	2.221713985306362268e-03	2.216453710201399599e-03	2.205553489842265562e-03
1.386885964000000058e+04	2.199090242925957027e-03	2.191797291757762584e-03	2.188839893371909585e-03	2.181663860149053030e-03	2.176498410335603404e-03	2.165794684751454289e-03
1.386399301999999989e+04	2.159405565702278082e-03	2.152244222781652706e-03	2.149340193465460250e-03	2.142293658594529148e-03	2.137221424241072740e-03	2.126710857576282962e-03
1.385912996000000021e+04	2.120395335195753711e-03	2.113363363821866344e-03	2.110511796560426805e-03	2.103592559198566407e-03	2.098611956095141652e-03	2.088291265586484594e-03
