Wavenumber	20°C	30°C	40°C	50°C	60°C	70°C
1.446936067000000003e+04	1.614581207554688716e-02	1.823181998226647282e-02	2.046850980086254226e-02	2.186356638378753742e-02	2.956253345763197940e-02	4.224286543356724211e-02
1.446404317000000083e+04	1.589832117151449009e-02	1.795898534250344250e-02	2.017167414098949493e-02	2.155087960722806839e-02	2.918088561558897925e-02	4.177108409427656571e-02
1.445872974000000067e+04	1.565419252044385201e-02	1.768975492930362561e-02	1.987862552541537139e-02	2.124212229805128374e-02	2.880350347839158789e-02	4.130376160895019022e-02
1.445342037999999957e+04	1.541338923920948685e-02	1.742409071604374485e-02	1.958932576402229800e-02	2.093725557475249049e-02	2.843035124511143416e-02	4.084086896925702426e-02
1.444811510000000089e+04	1.517587511807940229e-02	1.716195537952159081e-02	1.930373739183620027e-02	2.063624130432511680e-02	2.806139389534525325e-02	4.038237800184867055e-02
1.444281387999999970e+04	1.494161283812033350e-02	1.690331033261796567e-02	1.902182152549258473e-02	2.033903984281734342e-02	2.769659441885382115e-02	3.992825792346414021e-02
1.443751672999999937e+04	1.471056665948668359e-02	1.664811869150803134e-02	1.874354109601301249e-02	2.004561344271968762e-02	2.733591799217737275e-02	3.947848053042955080e-02
1.443222363000000041e+04	1.448269977161967953e-02	1.639634235034643367e-02	1.846885766043278657e-02	1.975592289173201677e-02	2.697932785319871046e-02	3.903301506269445803e-02
1.442693457999999919e+04	1.425797649010517032e-02	1.614794440751977575e-02	1.819773404708937073e-02	1.946993030176527237e-02	2.662678872719149992e-02	3.859183247202480072e-02
1.442164957999999933e+04	1.403636136902467434e-02	1.590288818605306922e-02	1.793013328825107666e-02	1.918759798381114781e-02	2.627826544695606101e-02	3.815490370523498542e-02
1.441636861999999928e+04	1.381781879168422766e-02	1.566113678104654600e-02	1.766601812568788232e-02	1.890888792614493427e-02	2.593372230751333010e-02	3.772219889248755453e-02
1.441109170000000086e+04	1.360231381078640285e-02	1.542265398899848004e-02	1.740535202563671044e-02	1.863376286518548391e-02	2.559312438834109374e-02	3.729368900452583596e-02
1.440581881000000067e+04	1.338981132205916552e-02	1.518740339397151896e-02	1.714809818059931032e-02	1.836218523216223003e-02	2.525643625162973110e-02	3.686934421753651492e-02
1.440054996000000028e+04	1.318027727741736231e-02	1.495534971081665873e-02	1.689422097823613939e-02	1.809411870376807091e-02	2.492362386457341872e-02	3.644913633480362236e-02
1.439528512000000046e+04	1.297367629465921018e-02	1.472645613844713285e-02	1.664368310613954099e-02	1.782952514525583745e-02	2.459465080548910165e-02	3.603303399775523858e-02
1.439002431000000070e+04	1.276997522463896480e-02	1.450068831110809184e-02	1.639644987543800031e-02	1.756836917597761824e-02	2.426948393472767515e-02	3.562100984929342934e-02
1.438476750999999967e+04	1.256913960728351515e-02	1.427801037272872012e-02	1.615248492470425928e-02	1.731061363257325666e-02	2.394808775675981785e-02	3.521303340606751764e-02
1.437951471999999922e+04	1.237113602186948151e-02	1.405838758127004977e-02	1.591175307098812233e-02	1.705622258009498529e-02	2.363042816532033227e-02	3.480907579674469982e-02
1.437426593999999932e+04	1.217593129807683153e-02	1.384178543511164171e-02	1.567421935400101218e-02	1.680516030270862854e-02	2.331647118986395623e-02	3.440910817763206259e-02
1.436902115000000049e+04	1.198349178816477713e-02	1.362816886527211738e-02	1.543984814982777079e-02	1.655739036668215855e-02	2.300618182170465278e-02	3.401310023293690338e-02
1.436378037000000040e+04	1.179378557420780911e-02	1.341750468569638012e-02	1.520860585927868124e-02	1.631287846238373487e-02	2.269952757280642788e-02	3.362102471521444258e-02
1.435854357999999957e+04	1.160677953341701131e-02	1.320975833595079869e-02	1.498045733433457823e-02	1.607158862648905978e-02	2.239647374532611340e-02	3.323285140805893462e-02
1.435331077000000005e+04	1.142244118542365232e-02	1.300489593174076856e-02	1.475536812761300311e-02	1.583348561987898973e-02	2.209698640807240475e-02	3.284855092153100148e-02
1.434808194999999978e+04	1.124073901335421836e-02	1.280288462308712058e-02	1.453330488753291905e-02	1.559853534634093181e-02	2.180103292936933293e-02	3.246809538482066382e-02
1.434285709999999926e+04	1.106164071484779313e-02	1.260369065056490302e-02	1.431423322236974500e-02	1.536670259296800747e-02	2.150857913348810241e-02	3.209145479413207797e-02
1.433763623000000007e+04	1.088511528758796289e-02	1.240728166425794990e-02	1.409812024962637557e-02	1.513795372754189565e-02	2.121959269899463540e-02	3.171860138134217910e-02
1.433241933000000063e+04	1.071113130391199847e-02	1.221362480547971870e-02	1.388493248709139240e-02	1.491225446704719931e-02	2.093404034650801770e-02	3.134950599561966283e-02
1.432720638999999937e+04	1.053965761050967669e-02	1.202268748488444748e-02	1.367463670826838187e-02	1.468957078273908264e-02	2.065188897873748014e-02	3.098413956791873369e-02
1.432199741999999969e+04	1.037066397268380027e-02	1.183443810063658681e-02	1.346720073422560601e-02	1.446986973899020389e-02	2.037310674651070935e-02	3.062247449549359429e-02
1.431679239000000052e+04	1.020411912329840382e-02	1.164884386553777067e-02	1.326259103973449760e-02	1.425311695806024889e-02	2.009765983334053929e-02	3.026448047200851199e-02
1.431159132999999929e+04	1.003999398494773675e-02	1.146587439737096516e-02	1.306077671076363855e-02	1.403928081209686665e-02	1.982551777933023660e-02	2.991013140070435117e-02
1.430639420000000064e+04	9.878257521142101358e-03	1.128549709556000633e-02	1.286172434727185857e-02	1.382832702330302754e-02	1.955664661805010460e-02	2.955939647172368262e-02
1.430120102000000043e+04	9.718880849705856945e-03	1.110768172683875704e-02	1.266540312096738931e-02	1.362022402284571165e-02	1.929101569542112510e-02	2.921224903782894400e-02
1.429601178000000073e+04	9.561834409155171507e-03	1.093239726642211695e-02	1.247178129114397301e-02	1.341493925910841253e-02	1.902859297100883626e-02	2.886866049476542392e-02
1.429082646999999997e+04	9.407088911496309935e-03	1.075961296036173631e-02	1.228082737648816987e-02	1.321244043927766350e-02	1.876934659790835055e-02	2.852860233696156989e-02
1.428564508999999998e+04	9.254615633912737296e-03	1.058929865179781583e-02	1.209251051622982527e-02	1.301269591255706411e-02	1.851324541538329135e-02	2.819204680600110452e-02
1.428046764000000076e+04	9.104386109641459876e-03	1.042142443647499882e-02	1.190680009018238276e-02	1.281567426753796660e-02	1.826025843609994925e-02	2.785896622139216391e-02
1.427529409999999916e+04	8.956371559666666607e-03	1.025596002764796351e-02	1.172366501593697860e-02	1.262134358644152222e-02	1.801035388717919794e-02	2.752933171477722415e-02
1.427012448000000040e+04	8.810544332897858599e-03	1.009287636608440474e-02	1.154307553067861029e-02	1.242967333576666840e-02	1.776350164061024639e-02	2.720311643320597050e-02
1.426495876999999928e+04	8.666876465078111880e-03	9.932144009752157804e-03	1.136500140965770317e-02	1.224063247615815586e-02	1.751967078531100133e-02	2.688029234001096737e-02
1.425979696999999942e+04	8.525340534686624144e-03	9.773734091035683400e-03	1.118941302602645231e-02	1.205419058717603110e-02	1.727883107478960997e-02	2.656083212533376370e-02
1.425463906999999926e+04	8.385909106069068877e-03	9.617617694084578187e-03	1.101628066133760776e-02	1.187031713544396856e-02	1.704095198413901543e-02	2.624470795814606849e-02
1.424948507000000063e+04	8.248555277265416652e-03	9.463766468308482463e-03	1.084557518589166457e-02	1.168898219716026261e-02	1.680600364428923299e-02	2.593189272598106151e-02
1.424433496000000014e+04	8.113252138635415264e-03	9.312152022582233582e-03	1.067726738724935308e-02	1.151015574506782276e-02	1.657395592053827540e-02	2.562235881094112114e-02
1.423918873999999960e+04	7.979973305198798106e-03	9.162746521880694300e-03	1.051132863255660986e-02	1.133380835213429819e-02	1.634477932524315558e-02	2.531607930541700593e-02
1.423404639999999927e+04	7.848692390390023255e-03	9.015522097956387565e-03	1.034773021467764488e-02	1.115991049694060357e-02	1.611844411749224423e-02	2.501302681173613734e-02
1.422890795000000071e+04	7.719383773124081048e-03	8.870451709855748518e-03	1.018644430866324189e-02	1.098843358044116272e-02	1.589492162708024819e-02	2.471317521488622729e-02
1.422377337000000080e+04	7.592021329640162401e-03	8.727507721827655607e-03	1.002744239144233961e-02	1.081934824610481481e-02	1.567418206745915810e-02	2.441649675202037933e-02
1.421864265999999952e+04	7.466579699946245159e-03	8.586663324216654847e-03	9.870696821487334738e-03	1.065262605933377238e-02	1.545619672425536766e-02	2.412296494620454548e-02
1.421351582000000053e+04	7.343033772864599254e-03	8.447891956429056520e-03	9.716180198091603493e-03	1.048823882659253963e-02	1.524093707071571061e-02	2.383255342372153640e-02
1.420839284000000043e+04	7.221358449511092181e-03	8.311167041451376566e-03	9.563865065872454579e-03	1.032615828104809647e-02	1.502837435609259177e-02	2.354523535774422430e-02
1.420327371999999923e+04	7.101529124317077120e-03	8.176462526509728837e-03	9.413724517123004190e-03	1.016635672352525152e-02	1.481848044599364325e-02	2.326098460275624613e-02
1.419815846000000056e+04	6.983521437960816397e-03	8.043752606064730887e-03	9.265731883946051045e-03	1.000880669520032122e-02	1.461122739575168063e-02	2.297977512123549129e-02
1.419304703999999947e+04	6.867310825129489642e-03	7.913011213271427605e-03	9.119860171055966733e-03	9.853480373695152478e-03	1.440658665517789185e-02	2.270157990217254104e-02
1.418793946999999935e+04	6.752873658527574000e-03	7.784213307136065609e-03	8.976083491888612459e-03	9.700351102230601874e-03	1.420453108275286126e-02	2.242637369738603031e-02
1.418283574000000044e+04	6.640186102664306922e-03	7.657333583601183546e-03	8.834375631250482655e-03	9.549391859414682604e-03	1.400503293222186106e-02	2.215413028782580937e-02
1.417773584999999912e+04	6.529224793243150991e-03	7.532347240286460001e-03	8.694710898983550387e-03	9.400576168398443525e-03	1.380806505175836973e-02	2.188482411500822927e-02
1.417263978999999927e+04	6.419966394347722052e-03	7.409229478268471517e-03	8.557063573887918259e-03	9.253877504631366838e-03	1.361360010241892231e-02	2.161842921532972778e-02
1.416754756000000089e+04	6.312388032434242298e-03	7.287955991283673676e-03	8.421408450738479545e-03	9.109269878852591096e-03	1.342161133087339461e-02	2.135492027740059501e-02
1.416245915000000059e+04	6.206466866256382491e-03	7.168502481460279838e-03	8.287720299237926261e-03	8.966727260604281935e-03	1.323207180635178719e-02	2.109427159762307380e-02
1.415737456000000020e+04	6.102180508171751658e-03	7.050845134613275417e-03	8.155974396040800711e-03	8.826224145501798679e-03	1.304495517489773042e-02	2.083645811626408037e-02
1.415229378999999972e+04	5.999506807074202544e-03	6.934960376033471284e-03	8.026146252142684831e-03	8.687735264858808745e-03	1.286023527580678824e-02	2.058145489330378761e-02
1.414721681999999964e+04	5.898423452030683578e-03	6.820824423196983170e-03	7.898211111736044496e-03	8.551235051063765108e-03	1.267788542794988198e-02	2.032923612114360262e-02
1.414214366999999947e+04	5.798909168576603726e-03	6.708414636796091769e-03	7.772145466819430602e-03	8.416699253667435723e-03	1.249788058927103762e-02	2.007977811145445976e-02
1.413707430999999997e+04	5.700941932746170400e-03	6.597707504286965882e-03	7.647924797009285347e-03	8.284102527872356722e-03	1.232019413506550698e-02	1.983305483760064783e-02
1.413200876000000062e+04	5.604500931500987562e-03	6.488680854698262827e-03	7.525526053763486982e-03	8.153421085800083290e-03	1.214480140637953440e-02	1.958904285298049969e-02
1.412694699000000037e+04	5.509564628577752129e-03	6.381311673324690029e-03	7.404925208718327045e-03	8.024630079666271454e-03	1.197167620457581343e-02	1.934771642468848668e-02
1.412188902000000053e+04	5.416112667144834872e-03	6.275578253019536284e-03	7.286099669192074024e-03	7.897706180874942625e-03	1.180079425393308103e-02	1.910905235164674781e-02
1.411683482999999978e+04	5.324124173234082852e-03	6.171458276016635221e-03	7.169026124315507759e-03	7.772625280168398050e-03	1.163213011265796376e-02	1.887302566209058188e-02
1.411178442999999970e+04	5.233579054793796592e-03	6.068930283826145904e-03	7.053682196980417575e-03	7.649364252153613604e-03	1.146565954830291653e-02	1.863961292978504047e-02
1.410673780000000079e+04	5.144456908062032194e-03	5.967972439736972737e-03	6.940045052773170971e-03	7.527899469242022197e-03	1.130135753513392821e-02	1.840878947263706322e-02
1.410169493999999941e+04	5.056737919264002110e-03	5.868563549985691789e-03	6.828092548864979523e-03	7.408208029404089734e-03	1.113919991217138770e-02	1.818053167622695962e-02
1.409665584999999919e+04	4.970402496529277396e-03	5.770682647548027421e-03	6.717802766504208344e-03	7.290267256880015971e-03	1.097916271157713120e-02	1.795481605580738493e-02
1.409162053000000014e+04	4.885431268543907572e-03	5.674308990944526392e-03	6.609154010032491228e-03	7.174054701266739144e-03	1.082122215855037262e-02	1.773161925710154893e-02
1.408658895999999913e+04	4.801804753302071557e-03	5.579421688644265950e-03	6.502124383476325965e-03	7.059547684616529484e-03	1.066535405548869019e-02	1.751091718440070735e-02
1.408156115999999929e+04	4.719504356356387341e-03	5.486000831997735888e-03	6.396693068717560458e-03	6.946724668996666699e-03	1.051153564422179464e-02	1.729268763757254093e-02
1.407653709999999955e+04	4.638510879654355636e-03	5.394025803433450186e-03	6.292838417301599777e-03	6.835563215005618573e-03	1.035974282713970039e-02	1.707690637626904304e-02
1.407151678999999967e+04	4.558805999509755319e-03	5.303476954276218486e-03	6.190539844051804255e-03	6.726042008161449599e-03	1.020995292985520976e-02	1.686355103833882957e-02
1.406650021999999990e+04	4.480371285318135791e-03	5.214334491135322672e-03	6.089776570557866447e-03	6.618139514394357284e-03	1.006214286889680828e-02	1.665259854050656421e-02
1.406148739000000023e+04	4.403188680467150229e-03	5.126579022385252538e-03	5.990528242661473553e-03	6.511834641144736459e-03	9.916290055856639973e-03	1.644402636513018351e-02
1.405647830000000067e+04	4.327240338444748348e-03	5.040191372412838704e-03	5.892774721126108409e-03	6.407106513471434728e-03	9.772372093050306699e-03	1.623781212900876972e-02
1.405147293999999965e+04	4.252508473224420049e-03	4.955152411656554325e-03	5.796495889523836133e-03	6.303934268301485816e-03	9.630366491258434553e-03	1.603393317876930860e-02
1.404647129999999925e+04	4.178975515030656715e-03	4.871443233940484646e-03	5.701671855020977800e-03	6.202297269570564500e-03	9.490250965468476421e-03	1.583236701374045319e-02
1.404147338999999920e+04	4.106624395838021774e-03	4.789045482026880671e-03	5.608283317845826413e-03	6.102175504530701552e-03	9.352003983810390150e-03	1.563309207923190697e-02
1.403647919000000002e+04	4.035437818303395756e-03	4.707940515532408297e-03	5.516310628842507544e-03	6.003548573620776790e-03	9.215603375107931858e-03	1.543608576254148698e-02
1.403148870999999963e+04	3.965399122798273814e-03	4.628110398675308428e-03	5.425734909334254362e-03	5.906396891214481075e-03	9.081027988034369794e-03	1.524132678562111105e-02
1.402650194000000010e+04	3.896491567524009748e-03	4.549537080582555584e-03	5.336537122216344388e-03	5.810700689771053883e-03	8.948256316169614713e-03	1.504879322235331759e-02
1.402151886999999988e+04	3.828698618467125340e-03	4.472202725770845107e-03	5.248698446801943092e-03	5.716440421813420714e-03	8.817267053869343174e-03	1.485846330025393167e-02
1.401653951000000052e+04	3.762004213380948543e-03	4.396090015802007339e-03	5.162200622116422215e-03	5.623597128605229908e-03	8.688039611114910243e-03	1.467031615208035794e-02
1.401156384000000071e+04	3.696392085166673794e-03	4.321181377593740457e-03	5.077025070522754070e-03	5.532151499744173036e-03	8.560552806837859463e-03	1.448432991647795147e-02
1.400659187000000020e+04	3.631846563946616608e-03	4.247459899068962812e-03	4.993153938665326197e-03	5.442084990612775647e-03	8.434786425463443663e-03	1.430048400533761449e-02
1.400162358999999924e+04	3.568351910887529455e-03	4.174908569061584925e-03	4.910569233798905628e-03	5.353378895386173841e-03	8.310719926814992206e-03	1.411875722479602295e-02
