Wavenumber	17277.150453038626-40C-17289.8119463758-20C	17271.260566842393-45C-17289.8119463758-20C	17271.260566842393-45C-17277.150453038626-40C	17262.46575968384-50C-17289.8119463758-20C	17262.46575968384-50C-17277.150453038626-40C	17262.46575968384-50C-17271.260566842393-45C
1.845583536000000095e+04	5.650660759928045895e-03	5.426436733016848368e-03	-2.242240269111975270e-04	6.463190092645440532e-03	8.125293327173946367e-04	1.036753359628592164e-03
1.844702049999999872e+04	5.694574461263576803e-03	5.453720665051856042e-03	-2.408537962117207609e-04	6.484356447951651614e-03	7.897819866880748108e-04	1.030635782899795572e-03
1.843821433999999863e+04	5.736232069828775537e-03	5.477764048284594622e-03	-2.584680215441809148e-04	6.500863488230812504e-03	7.646314184020369664e-04	1.023099439946217881e-03
1.842941686000000118e+04	5.775498113186811056e-03	5.498387759714819245e-03	-2.771103534719918104e-04	6.512460790750011774e-03	7.369626775632007187e-04	1.014073031035192529e-03
1.842062805999999910e+04	5.812234018140294278e-03	5.515408709585709057e-03	-2.968253085545852210e-04	6.518892360552919207e-03	7.066583424126249291e-04	1.003483650967210150e-03
1.841184792000000016e+04	5.846298421695768355e-03	5.528640124520013688e-03	-3.176582971757546670e-04	6.519896947763746675e-03	6.735985260679783204e-04	9.912568232437329874e-04
1.840307643000000098e+04	5.877547187581669275e-03	5.537891691812346640e-03	-3.396554957693226351e-04	6.515208308616834976e-03	6.376611210351657011e-04	9.773166168044883362e-04
1.839431356999999844e+04	5.905833649149955233e-03	5.542969825051924371e-03	-3.628638240980308627e-04	6.504555538065906473e-03	5.987218889159512392e-04	9.615857130139821018e-04
1.838555933999999979e+04	5.931008694364234279e-03	5.543677905271410244e-03	-3.873307890928240349e-04	6.487663469430693386e-03	5.566547750664591065e-04	9.439855641592831414e-04
1.837681371999999828e+04	5.952921096267826950e-03	5.539816590027737964e-03	-4.131045062400889867e-04	6.464253028051689109e-03	5.113319317838621592e-04	9.244364380239511458e-04
1.836807669000000169e+04	5.971417656759653303e-03	5.531184097378308295e-03	-4.402335593813450076e-04	6.434041671700710396e-03	4.626240149410570934e-04	9.028575743224021011e-04
1.835934824999999910e+04	5.986343413399736191e-03	5.517576578564803436e-03	-4.687668348349327552e-04	6.396743957896328103e-03	4.104005444965919125e-04	8.791673793315246677e-04
1.835062839000000167e+04	5.997541970511430232e-03	5.498788466948109632e-03	-4.987535035633205993e-04	6.352071975019510375e-03	3.545300045080801432e-04	8.532835080714007425e-04
1.834191707999999926e+04	6.004855761039817885e-03	5.474612808961637489e-03	-5.302429520781803962e-04	6.299735788893340294e-03	2.948800278535224084e-04	8.251229799317028046e-04
1.833321431999999913e+04	6.008126288105167245e-03	5.444841803754221776e-03	-5.632844843509454691e-04	6.239444310302988406e-03	2.313180221978211604e-04	7.946025065487666295e-04
1.832452009000000180e+04	6.007194492290007792e-03	5.409267123590438819e-03	-5.979273686995689729e-04	6.170905645112120808e-03	1.637111528221130152e-04	7.616385215216819882e-04
1.831583438999999998e+04	6.001901071263429643e-03	5.367680522773962681e-03	-6.342205484894669620e-04	6.093828040617477182e-03	9.192696935404753855e-05	7.261475178435145006e-04
1.830715720000000147e+04	5.992086828367326756e-03	5.319874171521715711e-03	-6.722126568456110451e-04	6.007920276164369078e-03	1.583344779704232153e-05	6.880461046426533667e-04
1.829848849999999948e+04	5.977593030720096401e-03	5.265641239799875861e-03	-7.119517909202205397e-04	5.912892533610242252e-03	-6.470049710985414926e-05	6.472512938103663904e-04
1.828982829000000129e+04	5.958261848563864427e-03	5.204776593680335295e-03	-7.534852548835291319e-04	5.808457428401719858e-03	-1.498044201621445692e-04	6.036808347213845627e-04
1.828117655000000013e+04	5.933936697121222625e-03	5.137077120332150804e-03	-7.968595767890718218e-04	5.694330389206914145e-03	-2.396063079143084806e-04	5.572532688747633411e-04
1.827253326999999990e+04	5.904462716180308712e-03	5.062342519620205428e-03	-8.421201965601032846e-04	5.570230846312682060e-03	-3.342318698676266520e-04	5.078883266924766327e-04
1.826389843000000110e+04	5.869687156954322971e-03	4.980375770539072211e-03	-8.893113864152507597e-04	5.435882855083659648e-03	-4.338043018706633225e-04	4.555070845445874372e-04
1.825527203999999983e+04	5.829460010179435270e-03	4.890984166738651662e-03	-9.384758434407836081e-04	5.291016653034358308e-03	-5.384433571450769618e-04	4.000324862957066463e-04
1.824665406000000075e+04	5.783634128417439180e-03	4.793979182342200662e-03	-9.896549460752385174e-04	5.135368307240054109e-03	-6.482658211773850709e-04	3.413891248978534465e-04
1.823804449999999997e+04	5.732066184192391445e-03	4.689178198241342188e-03	-1.042887985951049257e-03	4.968682378593380911e-03	-7.633838055990105342e-04	2.795041803520387225e-04
1.822944332999999824e+04	5.674616712246116634e-03	4.576404218914906230e-03	-1.098212493331210404e-03	4.790711338653455553e-03	-8.839053735926610811e-04	2.143071197385493232e-04
1.822085054999999920e+04	5.611151030630243119e-03	4.455487428364712787e-03	-1.155663602265530332e-03	4.601217931185161425e-03	-1.009933099445081695e-03	1.457305028204486375e-04
1.821226613999999972e+04	5.541539453551430627e-03	4.326265299729847857e-03	-1.215274153821582770e-03	4.399975231790156927e-03	-1.141564221761273701e-03	7.370993206030906908e-05
1.820369009000000005e+04	5.465658035678069848e-03	4.188583749750174334e-03	-1.277074285927895514e-03	4.186768358016873526e-03	-1.278889677661196322e-03	-1.815391733300808497e-06
1.819512240000000020e+04	5.383389158433254940e-03	4.042297957122797936e-03	-1.341091201310457004e-03	3.961395640747947255e-03	-1.421993517685307684e-03	-8.090231637485068017e-05
1.818656304000000091e+04	5.294621695673171202e-03	3.887272448130613123e-03	-1.407349247542558079e-03	3.723668673854013678e-03	-1.570953021819157525e-03	-1.636037742765994452e-04
1.817801199999999881e+04	5.199252037339424648e-03	3.723382710266759377e-03	-1.475869327072665271e-03	3.473414719982137466e-03	-1.725837317357287182e-03	-2.499679902846219104e-04
1.816946928000000116e+04	5.097184610957372630e-03	3.550515880747034947e-03	-1.546668730210337683e-03	3.210477679584378130e-03	-1.886706931372994500e-03	-3.400382011626568168e-04
1.816093485000000146e+04	4.988331965746856111e-03	3.368570720848312883e-03	-1.619761244898543229e-03	2.934717985892065784e-03	-2.053613979854790328e-03	-4.338527349562470992e-04
1.815240871999999945e+04	4.872616199680851468e-03	3.177459853941910772e-03	-1.695156345738940695e-03	2.646015939914148074e-03	-2.226600259766703394e-03	-5.314439140277626983e-04
1.814389085999999952e+04	4.749968507719193322e-03	2.977108851012294499e-03	-1.772859656706898823e-03	2.344270263703179813e-03	-2.405698244016013509e-03	-6.328385873091146863e-04
1.813538127000000168e+04	4.620330677101713857e-03	2.767458558252972045e-03	-1.852872118848741811e-03	2.029401563660604424e-03	-2.590929113441109433e-03	-7.380569945923676212e-04
1.812687992999999915e+04	4.483654947803505930e-03	2.548464725460775071e-03	-1.935190222342730859e-03	1.701351717976057332e-03	-2.782303229827448598e-03	-8.471130074847177394e-04
1.811838682999999946e+04	4.339905000888572006e-03	2.320099482489873521e-03	-2.019805518398698485e-03	1.360086051184122846e-03	-2.979818949704449160e-03	-9.600134313057506752e-04
1.810990194999999949e+04	4.189056178967781596e-03	2.082351574087426549e-03	-2.106704604880355047e-03	1.005593645466595909e-03	-3.183462533501185687e-03	-1.076757928620830640e-03
1.810142529999999897e+04	4.031096735908457074e-03	1.835228224063262248e-03	-2.195868511845194826e-03	6.378900859373426435e-04	-3.393206649971114430e-03	-1.197338138125919604e-03
1.809295684999999867e+04	3.866027086296186521e-03	1.578753855933867634e-03	-2.287273230362318888e-03	2.570155240837479482e-04	-3.609011562212438573e-03	-1.321738331850119685e-03
1.808449658999999883e+04	3.693861378999019340e-03	1.312972470891682342e-03	-2.380888908107336999e-03	-1.369618064135380564e-04	-3.830823185412557397e-03	-1.449934277305220398e-03
1.807604450999999972e+04	3.514627629104372097e-03	1.037947755775397995e-03	-2.476679873328974102e-03	-5.439454560894618762e-04	-4.058573085193833974e-03	-1.581893211864859872e-03
1.806760060000000158e+04	3.328368174990770090e-03	7.537637082147552459e-04	-2.574604466776014844e-03	-9.638098514447857035e-04	-4.292178026435555793e-03	-1.717573559659540949e-03
1.805916485000000102e+04	3.135140111072937108e-03	4.605252264260617512e-04	-2.674614884646875357e-03	-1.396399436621065249e-03	-4.531539547694002357e-03	-1.856924663047127000e-03
1.805073723999999856e+04	2.935015452153300064e-03	1.583582962632612556e-04	-2.776657155890038808e-03	-1.841528405766013066e-03	-4.776543857919313130e-03	-1.999886702029274321e-03
1.804231777000000147e+04	2.728082218631938671e-03	-1.525884294578672140e-04	-2.880670648089805885e-03	-2.298978382095057116e-03	-5.027060600726995787e-03	-2.146389952637189902e-03
1.803390641999999934e+04	2.514443832231261222e-03	-4.721446013824792676e-04	-2.986588433613740490e-03	-2.768499851020761460e-03	-5.282943683252022682e-03	-2.296355249638282192e-03
1.802550316999999995e+04	2.294219878226477771e-03	-8.001170730459750136e-04	-3.094336951272452785e-03	-3.249810537828551338e-03	-5.544030416055029109e-03	-2.449693464782576324e-03
1.801710802999999942e+04	2.067547203981057180e-03	-1.136288319788986145e-03	-3.203835523770043325e-03	-3.742593086990625428e-03	-5.810140290971682608e-03	-2.606304767201639283e-03
1.800872096999999849e+04	1.834578301712214143e-03	-1.480418888683221468e-03	-3.314997190395435611e-03	-4.246498650210317471e-03	-6.081076951922531615e-03	-2.766079761527096004e-03
1.800034199000000081e+04	1.595483375125689163e-03	-1.832244371779784275e-03	-3.427727746905473438e-03	-4.761142439670157378e-03	-6.356625814795846541e-03	-2.928898067890373103e-03
1.799197106999999960e+04	1.350449124641023291e-03	-2.191477243739969882e-03	-3.541926368380993173e-03	-5.286106409670116024e-03	-6.636555534311139315e-03	-3.094629165930146142e-03
1.798360820999999851e+04	1.099679997650732100e-03	-2.557805058884532468e-03	-3.657485056535264567e-03	-5.820936606290405546e-03	-6.920616603941137646e-03	-3.263131547405873079e-03
1.797525337999999829e+04	8.433967709665368684e-04	-2.930892559986741919e-03	-3.774289330953278787e-03	-6.365146232552937322e-03	-7.208543003519474190e-03	-3.434253672566195403e-03
1.796690657999999894e+04	5.818383651962633074e-04	-3.310379060597112844e-03	-3.892217425793376151e-03	-6.918211809871094298e-03	-7.500050175067357605e-03	-3.607832749273981454e-03
1.795856780000000072e+04	3.152606172213689995e-04	-3.695880271061324773e-03	-4.011140888282693773e-03	-7.479575826112638826e-03	-7.794836443334007825e-03	-3.783695555051314052e-03
1.795023702000000048e+04	4.393616179010351175e-05	-4.086988493247345477e-03	-4.130924655037448989e-03	-8.048646996930808317e-03	-8.092583158720911829e-03	-3.961658503683462840e-03
1.794191423999999824e+04	-2.318447323967354201e-04	-4.483271445122560817e-03	-4.251426712725825396e-03	-8.624798534780875325e-03	-8.392953802384139905e-03	-4.141527089658314509e-03
1.793359944000000178e+04	-5.117756568688291985e-04	-4.884274444283631667e-03	-4.372498787414802468e-03	-9.207371304488509711e-03	-8.695595647619680513e-03	-4.323096860204878045e-03
1.792529261000000042e+04	-7.955333295299182872e-04	-5.289519379687745992e-03	-4.493986050157827705e-03	-9.795672304869496028e-03	-9.000138975339577740e-03	-4.506152925181750035e-03
1.791699374000000171e+04	-1.082778219465230229e-03	-5.698505640929718563e-03	-4.615727421464488334e-03	-1.038897599773458413e-02	-9.306197778269353904e-03	-4.690470356804865570e-03
1.790870281999999861e+04	-1.373154904941775722e-03	-6.110710661138829547e-03	-4.737555756197053825e-03	-1.098652507365621700e-02	-9.613370168714441277e-03	-4.875814412517387453e-03
1.790041982999999891e+04	-1.666292843303274207e-03	-6.525591042434053524e-03	-4.859298199130779317e-03	-1.158753206123452895e-02	-9.921239217931254739e-03	-5.061941018800475423e-03
1.789214476999999897e+04	-1.961805780933578713e-03	-6.942581756906762713e-03	-4.980775975973184000e-03	-1.219117814847986425e-02	-1.022937236754628554e-02	-5.248596391573101538e-03
1.788387762999999904e+04	-2.259293333851997154e-03	-7.361098424490786218e-03	-5.101805090638789064e-03	-1.279661646305696454e-02	-1.053732312920496739e-02	-5.435518038566178323e-03
1.787561837999999989e+04	-2.558341948848186220e-03	-7.780538697463701414e-03	-5.222196748615515194e-03	-1.340297405300744371e-02	-1.084463210415925749e-02	-5.622435355543742297e-03
1.786736703000000125e+04	-2.858523370147247888e-03	-8.200280153571992692e-03	-5.341756783424744803e-03	-1.400934882300547413e-02	-1.115082545285822624e-02	-5.809068669433481436e-03
1.785912356000000000e+04	-3.159397861969948096e-03	-8.619684865833199261e-03	-5.460287003863251165e-03	-1.461481612511011940e-02	-1.145541826314017131e-02	-5.995131259276920144e-03
1.785088795000000027e+04	-3.460513875348236734e-03	-9.038098974718744572e-03	-5.577585099370507837e-03	-1.521842812203472173e-02	-1.175791424668648499e-02	-6.180329147315977156e-03
1.784266020999999819e+04	-3.761407746432354759e-03	-9.454852333577623558e-03	-5.693444587145268798e-03	-1.581921326641644310e-02	-1.205780551998408834e-02	-6.364360932838819540e-03
1.783444029999999839e+04	-4.061607472524486617e-03	-9.869263805894035180e-03	-5.807656333369548562e-03	-1.641618392985760844e-02	-1.235457645733312182e-02	-6.546920123963573257e-03
1.782622824000000037e+04	-4.360629593684384187e-03	-1.028063701396714213e-02	-5.920007420282757948e-03	-1.700833026812004212e-02	-1.264770067443565793e-02	-6.727693254152899982e-03
1.781802400000000125e+04	-4.657984159186168149e-03	-1.068826726780502945e-02	-6.030283108618861299e-03	-1.759463019917556492e-02	-1.293664603998939677e-02	-6.906362931370535474e-03
1.780982757000000129e+04	-4.953173164412738583e-03	-1.109143947622398541e-02	-6.138266311811246823e-03	-1.817404639097941477e-02	-1.322087322656667618e-02	-7.082606914755429361e-03
1.780163894000000073e+04	-5.245692320611450299e-03	-1.148943066224972220e-02	-6.243738341638271905e-03	-1.874552988447952817e-02	-1.349983756386807787e-02	-7.256099222229805967e-03
1.779345809999999983e+04	-5.535032134481476795e-03	-1.188151152469679728e-02	-6.346479390215320482e-03	-1.930802234394940475e-02	-1.377299020946792796e-02	-7.426510819252607476e-03
1.778528503999999884e+04	-5.820679025975605825e-03	-1.226694805290839962e-02	-6.446269026932793800e-03	-1.986045838583427869e-02	-1.403977935985867287e-02	-7.593510332925879069e-03
1.777711975000000166e+04	-6.102116481378261348e-03	-1.264500319039219001e-02	-6.542886709013928659e-03	-2.040176798002751868e-02	-1.429965149864925733e-02	-7.756764789635328672e-03
1.776896222000000125e+04	-6.378826238536028370e-03	-1.301493854281526863e-02	-6.636112304279240259e-03	-2.093087891709860537e-02	-1.455205267856257700e-02	-7.915940374283336745e-03
1.776081244000000152e+04	-6.650289500934380982e-03	-1.337601612557132169e-02	-6.725726624636940709e-03	-2.144671933461161917e-02	-1.479642983367723819e-02	-8.070703209040297477e-03
1.775267037999999957e+04	-6.915988822608243325e-03	-1.372750099728869966e-02	-6.811512174680456333e-03	-2.194822150929542914e-02	-1.503223268668718582e-02	-8.220720512006729486e-03
1.774453605999999854e+04	-7.175407087007701357e-03	-1.406866005308787804e-02	-6.893252966080176680e-03	-2.243432017360985631e-02	-1.525891308660215495e-02	-8.365660120521978271e-03
1.773640943999999945e+04	-7.428032355529468056e-03	-1.439876857526145582e-02	-6.970736219731987759e-03	-2.290396190068677562e-02	-1.547592954515730757e-02	-8.505193325425319806e-03
1.772829052999999840e+04	-7.673355635855250156e-03	-1.471710744501908419e-02	-7.043751809163834032e-03	-2.335610117599162816e-02	-1.568274554013637800e-02	-8.638993730972543972e-03
1.772017930999999953e+04	-7.910874711014037608e-03	-1.502296832204075283e-02	-7.112093611026715223e-03	-2.378970782357059388e-02	-1.587883311255655627e-02	-8.766739501529841050e-03
1.771207575999999972e+04	-8.140094474032744110e-03	-1.531565423070546661e-02	-7.175559756672722500e-03	-2.420376789087064218e-02	-1.606367341683789807e-02	-8.888113660165175567e-03
1.770397988999999870e+04	-8.360527432297981676e-03	-1.559448041689170950e-02	-7.233952984593727820e-03	-2.459728493792079362e-02	-1.623675750562281195e-02	-9.002804521029084128e-03
1.769589168000000063e+04	-8.571696714060994537e-03	-1.585877838344040835e-02	-7.287081669379413817e-03	-2.496928582040469635e-02	-1.639758910634370181e-02	-9.110507436964287997e-03
1.768781110999999873e+04	-8.773136471001974357e-03	-1.610789658238132027e-02	-7.334760111379345915e-03	-2.531882173934052460e-02	-1.654568526833855024e-02	-9.210925156959204330e-03
1.767973818000000028e+04	-8.964392701530154994e-03	-1.634120168535746487e-02	-7.376808983827309874e-03	-2.564497012613486948e-02	-1.668057742460471449e-02	-9.303768440777404614e-03
